Time,RouterName,PkgName,OutputIf
+4.2e+08ns,host28,pk-host28-to-host0-#2577,1
+4.20112e+08ns,host1,pk-host0-to-host18-#2520,0
+4.20112e+08ns,host0,pk-host1-to-host0-#2522,-1
+4.20112e+08ns,host1,pk-host2-to-host0-#2524,3
+4.20112e+08ns,host2,pk-host3-to-host0-#2526,3
+4.20112e+08ns,host3,pk-host4-to-host0-#2528,3
+4.20112e+08ns,host0,pk-host5-to-host0-#2530,-1
+4.20112e+08ns,host1,pk-host6-to-host0-#2532,3
+4.20112e+08ns,host2,pk-host7-to-host0-#2534,3
+4.20112e+08ns,host3,pk-host8-to-host0-#2536,3
+4.20112e+08ns,host8,pk-host9-to-host0-#2538,3
+4.20112e+08ns,host5,pk-host10-to-host0-#2540,1
+4.20112e+08ns,host6,pk-host11-to-host0-#2542,3
+4.20112e+08ns,host7,pk-host12-to-host0-#2544,3
+4.20112e+08ns,host8,pk-host13-to-host0-#2546,3
+4.20112e+08ns,host13,pk-host14-to-host0-#2548,3
+4.20112e+08ns,host10,pk-host15-to-host0-#2550,1
+4.20112e+08ns,host11,pk-host16-to-host0-#2552,3
+4.20112e+08ns,host12,pk-host17-to-host0-#2554,3
+4.20112e+08ns,host13,pk-host18-to-host0-#2556,3
+4.20112e+08ns,host18,pk-host19-to-host0-#2558,3
+4.20112e+08ns,host15,pk-host20-to-host0-#2560,1
+4.20112e+08ns,host16,pk-host21-to-host0-#2562,3
+4.20112e+08ns,host17,pk-host22-to-host0-#2564,3
+4.20112e+08ns,host18,pk-host23-to-host0-#2566,3
+4.20112e+08ns,host23,pk-host24-to-host0-#2568,3
+4.20112e+08ns,host20,pk-host25-to-host0-#2570,1
+4.20112e+08ns,host21,pk-host26-to-host0-#2572,3
+4.20112e+08ns,host22,pk-host27-to-host0-#2574,3
+4.20112e+08ns,host23,pk-host28-to-host0-#2576,3
+4.20124e+08ns,host1,pk-host0-to-host18-#2521,0
+4.20124e+08ns,host0,pk-host1-to-host0-#2523,-1
+4.20124e+08ns,host1,pk-host2-to-host0-#2525,3
+4.20124e+08ns,host2,pk-host3-to-host0-#2527,3
+4.20124e+08ns,host3,pk-host4-to-host0-#2529,3
+4.20124e+08ns,host0,pk-host5-to-host0-#2531,-1
+4.20124e+08ns,host1,pk-host6-to-host0-#2533,3
+4.20124e+08ns,host2,pk-host7-to-host0-#2535,3
+4.20124e+08ns,host3,pk-host8-to-host0-#2537,3
+4.20124e+08ns,host8,pk-host9-to-host0-#2539,3
+4.20124e+08ns,host5,pk-host10-to-host0-#2541,1
+4.20124e+08ns,host6,pk-host11-to-host0-#2543,3
+4.20124e+08ns,host7,pk-host12-to-host0-#2545,3
+4.20124e+08ns,host8,pk-host13-to-host0-#2547,3
+4.20124e+08ns,host13,pk-host14-to-host0-#2549,3
+4.20124e+08ns,host10,pk-host15-to-host0-#2551,1
+4.20124e+08ns,host11,pk-host16-to-host0-#2553,3
+4.20124e+08ns,host12,pk-host17-to-host0-#2555,3
+4.20124e+08ns,host13,pk-host18-to-host0-#2557,3
+4.20124e+08ns,host18,pk-host19-to-host0-#2559,3
+4.20124e+08ns,host15,pk-host20-to-host0-#2561,1
+4.20124e+08ns,host16,pk-host21-to-host0-#2563,3
+4.20124e+08ns,host17,pk-host22-to-host0-#2565,3
+4.20124e+08ns,host18,pk-host23-to-host0-#2567,3
+4.20124e+08ns,host23,pk-host24-to-host0-#2569,3
+4.20124e+08ns,host20,pk-host25-to-host0-#2571,1
+4.20124e+08ns,host21,pk-host26-to-host0-#2573,3
+4.20124e+08ns,host22,pk-host27-to-host0-#2575,3
+4.20124e+08ns,host23,pk-host28-to-host0-#2577,3
+4.20224e+08ns,host6,pk-host0-to-host18-#2520,0
+4.20224e+08ns,host0,pk-host2-to-host0-#2524,-1
+4.20224e+08ns,host1,pk-host3-to-host0-#2526,3
+4.20224e+08ns,host2,pk-host4-to-host0-#2528,3
+4.20224e+08ns,host7,pk-host9-to-host0-#2538,3
+4.20224e+08ns,host0,pk-host10-to-host0-#2540,-1
+4.20224e+08ns,host5,pk-host11-to-host0-#2542,1
+4.20224e+08ns,host6,pk-host12-to-host0-#2544,3
+4.20224e+08ns,host12,pk-host14-to-host0-#2548,3
+4.20224e+08ns,host5,pk-host15-to-host0-#2550,1
+4.20224e+08ns,host10,pk-host16-to-host0-#2552,1
+4.20224e+08ns,host11,pk-host17-to-host0-#2554,3
+4.20224e+08ns,host17,pk-host19-to-host0-#2558,3
+4.20224e+08ns,host10,pk-host20-to-host0-#2560,1
+4.20224e+08ns,host15,pk-host21-to-host0-#2562,1
+4.20224e+08ns,host16,pk-host22-to-host0-#2564,3
+4.20224e+08ns,host22,pk-host24-to-host0-#2568,3
+4.20224e+08ns,host15,pk-host25-to-host0-#2570,1
+4.20224e+08ns,host20,pk-host26-to-host0-#2572,1
+4.20224e+08ns,host21,pk-host27-to-host0-#2574,3
+4.20236e+08ns,host6,pk-host0-to-host18-#2521,0
+4.20236e+08ns,host0,pk-host6-to-host0-#2532,-1
+4.20236e+08ns,host1,pk-host7-to-host0-#2534,3
+4.20236e+08ns,host2,pk-host8-to-host0-#2536,3
+4.20236e+08ns,host7,pk-host13-to-host0-#2546,3
+4.20236e+08ns,host0,pk-host10-to-host0-#2541,-1
+4.20236e+08ns,host5,pk-host11-to-host0-#2543,1
+4.20236e+08ns,host6,pk-host12-to-host0-#2545,3
+4.20236e+08ns,host12,pk-host18-to-host0-#2556,3
+4.20236e+08ns,host5,pk-host15-to-host0-#2551,1
+4.20236e+08ns,host10,pk-host16-to-host0-#2553,1
+4.20236e+08ns,host11,pk-host17-to-host0-#2555,3
+4.20236e+08ns,host17,pk-host23-to-host0-#2566,3
+4.20236e+08ns,host10,pk-host20-to-host0-#2561,1
+4.20236e+08ns,host15,pk-host21-to-host0-#2563,1
+4.20236e+08ns,host16,pk-host22-to-host0-#2565,3
+4.20236e+08ns,host22,pk-host28-to-host0-#2576,3
+4.20236e+08ns,host15,pk-host25-to-host0-#2571,1
+4.20236e+08ns,host20,pk-host26-to-host0-#2573,1
+4.20236e+08ns,host21,pk-host27-to-host0-#2575,3
+4.20248e+08ns,host0,pk-host2-to-host0-#2525,-1
+4.20248e+08ns,host1,pk-host3-to-host0-#2527,3
+4.20248e+08ns,host2,pk-host4-to-host0-#2529,3
+4.20248e+08ns,host7,pk-host9-to-host0-#2539,3
+4.20248e+08ns,host12,pk-host14-to-host0-#2549,3
+4.20248e+08ns,host17,pk-host19-to-host0-#2559,3
+4.20248e+08ns,host22,pk-host24-to-host0-#2569,3
+4.2026e+08ns,host0,pk-host6-to-host0-#2533,-1
+4.2026e+08ns,host1,pk-host7-to-host0-#2535,3
+4.2026e+08ns,host2,pk-host8-to-host0-#2537,3
+4.2026e+08ns,host7,pk-host13-to-host0-#2547,3
+4.2026e+08ns,host12,pk-host18-to-host0-#2557,3
+4.2026e+08ns,host17,pk-host23-to-host0-#2567,3
+4.2026e+08ns,host22,pk-host28-to-host0-#2577,3
+4.20336e+08ns,host11,pk-host0-to-host18-#2520,0
+4.20336e+08ns,host0,pk-host3-to-host0-#2526,-1
+4.20336e+08ns,host1,pk-host4-to-host0-#2528,3
+4.20336e+08ns,host6,pk-host9-to-host0-#2538,3
+4.20336e+08ns,host0,pk-host11-to-host0-#2542,-1
+4.20336e+08ns,host5,pk-host12-to-host0-#2544,1
+4.20336e+08ns,host11,pk-host14-to-host0-#2548,3
+4.20336e+08ns,host5,pk-host16-to-host0-#2552,1
+4.20336e+08ns,host10,pk-host17-to-host0-#2554,1
+4.20336e+08ns,host16,pk-host19-to-host0-#2558,3
+4.20336e+08ns,host10,pk-host21-to-host0-#2562,1
+4.20336e+08ns,host15,pk-host22-to-host0-#2564,1
+4.20336e+08ns,host21,pk-host24-to-host0-#2568,3
+4.20336e+08ns,host15,pk-host26-to-host0-#2572,1
+4.20336e+08ns,host20,pk-host27-to-host0-#2574,1
+4.20348e+08ns,host11,pk-host0-to-host18-#2521,0
+4.20348e+08ns,host0,pk-host7-to-host0-#2534,-1
+4.20348e+08ns,host1,pk-host8-to-host0-#2536,3
+4.20348e+08ns,host6,pk-host13-to-host0-#2546,3
+4.20348e+08ns,host0,pk-host15-to-host0-#2550,-1
+4.20348e+08ns,host5,pk-host12-to-host0-#2545,1
+4.20348e+08ns,host11,pk-host18-to-host0-#2556,3
+4.20348e+08ns,host5,pk-host20-to-host0-#2560,1
+4.20348e+08ns,host10,pk-host17-to-host0-#2555,1
+4.20348e+08ns,host16,pk-host23-to-host0-#2566,3
+4.20348e+08ns,host10,pk-host25-to-host0-#2570,1
+4.20348e+08ns,host15,pk-host22-to-host0-#2565,1
+4.20348e+08ns,host21,pk-host28-to-host0-#2576,3
+4.20348e+08ns,host15,pk-host26-to-host0-#2573,1
+4.20348e+08ns,host20,pk-host27-to-host0-#2575,1
+4.2036e+08ns,host0,pk-host3-to-host0-#2527,-1
+4.2036e+08ns,host1,pk-host4-to-host0-#2529,3
+4.2036e+08ns,host6,pk-host9-to-host0-#2539,3
+4.2036e+08ns,host0,pk-host11-to-host0-#2543,-1
+4.2036e+08ns,host11,pk-host14-to-host0-#2549,3
+4.2036e+08ns,host5,pk-host16-to-host0-#2553,1
+4.2036e+08ns,host16,pk-host19-to-host0-#2559,3
+4.2036e+08ns,host10,pk-host21-to-host0-#2563,1
+4.2036e+08ns,host21,pk-host24-to-host0-#2569,3
+4.20372e+08ns,host0,pk-host7-to-host0-#2535,-1
+4.20372e+08ns,host1,pk-host8-to-host0-#2537,3
+4.20372e+08ns,host6,pk-host13-to-host0-#2547,3
+4.20372e+08ns,host0,pk-host15-to-host0-#2551,-1
+4.20372e+08ns,host11,pk-host18-to-host0-#2557,3
+4.20372e+08ns,host5,pk-host20-to-host0-#2561,1
+4.20372e+08ns,host16,pk-host23-to-host0-#2567,3
+4.20372e+08ns,host10,pk-host25-to-host0-#2571,1
+4.20372e+08ns,host21,pk-host28-to-host0-#2577,3
+4.20448e+08ns,host16,pk-host0-to-host18-#2520,2
+4.20448e+08ns,host0,pk-host4-to-host0-#2528,-1
+4.20448e+08ns,host5,pk-host9-to-host0-#2538,1
+4.20448e+08ns,host0,pk-host12-to-host0-#2544,-1
+4.20448e+08ns,host10,pk-host14-to-host0-#2548,1
+4.20448e+08ns,host5,pk-host17-to-host0-#2554,1
+4.20448e+08ns,host15,pk-host19-to-host0-#2558,1
+4.20448e+08ns,host10,pk-host22-to-host0-#2564,1
+4.20448e+08ns,host20,pk-host24-to-host0-#2568,1
+4.20448e+08ns,host15,pk-host27-to-host0-#2574,1
+4.2046e+08ns,host16,pk-host0-to-host18-#2521,2
+4.2046e+08ns,host0,pk-host8-to-host0-#2536,-1
+4.2046e+08ns,host5,pk-host13-to-host0-#2546,1
+4.2046e+08ns,host0,pk-host16-to-host0-#2552,-1
+4.2046e+08ns,host10,pk-host18-to-host0-#2556,1
+4.2046e+08ns,host5,pk-host21-to-host0-#2562,1
+4.2046e+08ns,host15,pk-host23-to-host0-#2566,1
+4.2046e+08ns,host10,pk-host26-to-host0-#2572,1
+4.2046e+08ns,host20,pk-host28-to-host0-#2576,1
+4.2046e+08ns,host15,pk-host27-to-host0-#2575,1
+4.20472e+08ns,host0,pk-host4-to-host0-#2529,-1
+4.20472e+08ns,host5,pk-host9-to-host0-#2539,1
+4.20472e+08ns,host0,pk-host12-to-host0-#2545,-1
+4.20472e+08ns,host10,pk-host14-to-host0-#2549,1
+4.20472e+08ns,host5,pk-host17-to-host0-#2555,1
+4.20472e+08ns,host15,pk-host19-to-host0-#2559,1
+4.20472e+08ns,host10,pk-host22-to-host0-#2565,1
+4.20472e+08ns,host20,pk-host24-to-host0-#2569,1
+4.20484e+08ns,host0,pk-host8-to-host0-#2537,-1
+4.20484e+08ns,host5,pk-host13-to-host0-#2547,1
+4.20484e+08ns,host0,pk-host20-to-host0-#2560,-1
+4.20484e+08ns,host10,pk-host18-to-host0-#2557,1
+4.20484e+08ns,host5,pk-host25-to-host0-#2570,1
+4.20484e+08ns,host15,pk-host23-to-host0-#2567,1
+4.20484e+08ns,host10,pk-host26-to-host0-#2573,1
+4.20484e+08ns,host20,pk-host28-to-host0-#2577,1
+4.20496e+08ns,host0,pk-host16-to-host0-#2553,-1
+4.20496e+08ns,host5,pk-host21-to-host0-#2563,1
+4.20508e+08ns,host0,pk-host20-to-host0-#2561,-1
+4.20508e+08ns,host5,pk-host25-to-host0-#2571,1
+4.2056e+08ns,host17,pk-host0-to-host18-#2520,2
+4.2056e+08ns,host0,pk-host9-to-host0-#2538,-1
+4.2056e+08ns,host5,pk-host14-to-host0-#2548,1
+4.2056e+08ns,host10,pk-host19-to-host0-#2558,1
+4.2056e+08ns,host15,pk-host24-to-host0-#2568,1
+4.20572e+08ns,host17,pk-host0-to-host18-#2521,2
+4.20572e+08ns,host0,pk-host17-to-host0-#2554,-1
+4.20572e+08ns,host5,pk-host22-to-host0-#2564,1
+4.20572e+08ns,host10,pk-host27-to-host0-#2574,1
+4.20572e+08ns,host15,pk-host28-to-host0-#2576,1
+4.20584e+08ns,host0,pk-host13-to-host0-#2546,-1
+4.20584e+08ns,host5,pk-host18-to-host0-#2556,1
+4.20584e+08ns,host10,pk-host23-to-host0-#2566,1
+4.20584e+08ns,host15,pk-host24-to-host0-#2569,1
+4.20596e+08ns,host0,pk-host21-to-host0-#2562,-1
+4.20596e+08ns,host5,pk-host26-to-host0-#2572,1
+4.20596e+08ns,host10,pk-host27-to-host0-#2575,1
+4.20596e+08ns,host15,pk-host28-to-host0-#2577,1
+4.20608e+08ns,host0,pk-host9-to-host0-#2539,-1
+4.20608e+08ns,host5,pk-host14-to-host0-#2549,1
+4.20608e+08ns,host10,pk-host19-to-host0-#2559,1
+4.2062e+08ns,host0,pk-host17-to-host0-#2555,-1
+4.2062e+08ns,host5,pk-host22-to-host0-#2565,1
+4.2062e+08ns,host10,pk-host23-to-host0-#2567,1
+4.20632e+08ns,host0,pk-host13-to-host0-#2547,-1
+4.20632e+08ns,host5,pk-host18-to-host0-#2557,1
+4.20644e+08ns,host0,pk-host25-to-host0-#2570,-1
+4.20644e+08ns,host5,pk-host26-to-host0-#2573,1
+4.20656e+08ns,host0,pk-host21-to-host0-#2563,-1
+4.20668e+08ns,host0,pk-host25-to-host0-#2571,-1
+4.20672e+08ns,host18,pk-host0-to-host18-#2520,-1
+4.20672e+08ns,host5,pk-host19-to-host0-#2558,1
+4.20672e+08ns,host10,pk-host24-to-host0-#2568,1
+4.2068e+08ns,host0,pk-host14-to-host0-#2548,-1
+4.20684e+08ns,host18,pk-host0-to-host18-#2521,-1
+4.20684e+08ns,host5,pk-host27-to-host0-#2574,1
+4.20684e+08ns,host10,pk-host28-to-host0-#2576,1
+4.20692e+08ns,host0,pk-host22-to-host0-#2564,-1
+4.20696e+08ns,host5,pk-host23-to-host0-#2566,1
+4.20696e+08ns,host10,pk-host24-to-host0-#2569,1
+4.20704e+08ns,host0,pk-host18-to-host0-#2556,-1
+4.20708e+08ns,host5,pk-host27-to-host0-#2575,1
+4.20708e+08ns,host10,pk-host28-to-host0-#2577,1
+4.20716e+08ns,host0,pk-host26-to-host0-#2572,-1
+4.2072e+08ns,host5,pk-host19-to-host0-#2559,1
+4.20728e+08ns,host0,pk-host14-to-host0-#2549,-1
+4.20732e+08ns,host5,pk-host23-to-host0-#2567,1
+4.2074e+08ns,host0,pk-host22-to-host0-#2565,-1
+4.20752e+08ns,host0,pk-host18-to-host0-#2557,-1
+4.20764e+08ns,host0,pk-host26-to-host0-#2573,-1
+4.20784e+08ns,host0,pk-host19-to-host0-#2558,-1
+4.20784e+08ns,host5,pk-host24-to-host0-#2568,1
+4.20796e+08ns,host0,pk-host27-to-host0-#2574,-1
+4.20796e+08ns,host5,pk-host28-to-host0-#2576,1
+4.20808e+08ns,host0,pk-host23-to-host0-#2566,-1
+4.20808e+08ns,host5,pk-host24-to-host0-#2569,1
+4.2082e+08ns,host0,pk-host27-to-host0-#2575,-1
+4.2082e+08ns,host5,pk-host28-to-host0-#2577,1
+4.20832e+08ns,host0,pk-host19-to-host0-#2559,-1
+4.20844e+08ns,host0,pk-host23-to-host0-#2567,-1
+4.20896e+08ns,host0,pk-host24-to-host0-#2568,-1
+4.20908e+08ns,host0,pk-host28-to-host0-#2576,-1
+4.2092e+08ns,host0,pk-host24-to-host0-#2569,-1
+4.20932e+08ns,host0,pk-host28-to-host0-#2577,-1
+4.3e+08ns,host0,pk-host0-to-host18-#2580,0
+4.3e+08ns,host0,pk-host0-to-host18-#2581,0
+4.3e+08ns,host1,pk-host1-to-host18-#2582,0
+4.3e+08ns,host1,pk-host1-to-host18-#2583,0
+4.3e+08ns,host2,pk-host2-to-host18-#2584,0
+4.3e+08ns,host2,pk-host2-to-host18-#2585,0
+4.3e+08ns,host3,pk-host3-to-host18-#2586,0
+4.3e+08ns,host3,pk-host3-to-host18-#2587,0
+4.3e+08ns,host4,pk-host4-to-host18-#2588,3
+4.3e+08ns,host4,pk-host4-to-host18-#2589,3
+4.3e+08ns,host5,pk-host5-to-host18-#2590,0
+4.3e+08ns,host5,pk-host5-to-host18-#2591,0
+4.3e+08ns,host6,pk-host6-to-host18-#2592,0
+4.3e+08ns,host6,pk-host6-to-host18-#2593,0
+4.3e+08ns,host7,pk-host7-to-host18-#2594,0
+4.3e+08ns,host7,pk-host7-to-host18-#2595,0
+4.3e+08ns,host8,pk-host8-to-host18-#2596,0
+4.3e+08ns,host8,pk-host8-to-host18-#2597,0
+4.3e+08ns,host9,pk-host9-to-host18-#2598,3
+4.3e+08ns,host9,pk-host9-to-host18-#2599,3
+4.3e+08ns,host10,pk-host10-to-host18-#2600,0
+4.3e+08ns,host10,pk-host10-to-host18-#2601,0
+4.3e+08ns,host11,pk-host11-to-host18-#2602,0
+4.3e+08ns,host11,pk-host11-to-host18-#2603,0
+4.3e+08ns,host12,pk-host12-to-host18-#2604,0
+4.3e+08ns,host12,pk-host12-to-host18-#2605,0
+4.3e+08ns,host13,pk-host13-to-host18-#2606,0
+4.3e+08ns,host13,pk-host13-to-host18-#2607,0
+4.3e+08ns,host14,pk-host14-to-host18-#2608,3
+4.3e+08ns,host14,pk-host14-to-host18-#2609,3
+4.3e+08ns,host15,pk-host15-to-host18-#2610,2
+4.3e+08ns,host15,pk-host15-to-host18-#2611,2
+4.3e+08ns,host16,pk-host16-to-host18-#2612,2
+4.3e+08ns,host16,pk-host16-to-host18-#2613,2
+4.3e+08ns,host17,pk-host17-to-host18-#2614,2
+4.3e+08ns,host17,pk-host17-to-host18-#2615,2
+4.3e+08ns,host18,pk-host18-to-host0-#2616,3
+4.3e+08ns,host18,pk-host18-to-host0-#2617,3
+4.3e+08ns,host19,pk-host19-to-host18-#2618,3
+4.3e+08ns,host19,pk-host19-to-host18-#2619,3
+4.3e+08ns,host20,pk-host20-to-host18-#2620,2
+4.3e+08ns,host20,pk-host20-to-host18-#2621,2
+4.3e+08ns,host21,pk-host21-to-host18-#2622,2
+4.3e+08ns,host21,pk-host21-to-host18-#2623,2
+4.3e+08ns,host22,pk-host22-to-host18-#2624,2
+4.3e+08ns,host22,pk-host22-to-host18-#2625,2
+4.3e+08ns,host23,pk-host23-to-host18-#2626,1
+4.3e+08ns,host23,pk-host23-to-host18-#2627,1
+4.3e+08ns,host24,pk-host24-to-host18-#2628,3
+4.3e+08ns,host24,pk-host24-to-host18-#2629,3
+4.3e+08ns,host25,pk-host25-to-host18-#2630,1
+4.3e+08ns,host25,pk-host25-to-host18-#2631,1
+4.3e+08ns,host26,pk-host26-to-host18-#2632,1
+4.3e+08ns,host26,pk-host26-to-host18-#2633,1
+4.3e+08ns,host27,pk-host27-to-host18-#2634,1
+4.3e+08ns,host27,pk-host27-to-host18-#2635,1
+4.3e+08ns,host28,pk-host28-to-host18-#2636,1
+4.3e+08ns,host28,pk-host28-to-host18-#2637,1
+4.30112e+08ns,host5,pk-host0-to-host18-#2580,0
+4.30112e+08ns,host6,pk-host1-to-host18-#2582,0
+4.30112e+08ns,host7,pk-host2-to-host18-#2584,0
+4.30112e+08ns,host8,pk-host3-to-host18-#2586,0
+4.30112e+08ns,host3,pk-host4-to-host18-#2588,0
+4.30112e+08ns,host10,pk-host5-to-host18-#2590,0
+4.30112e+08ns,host11,pk-host6-to-host18-#2592,0
+4.30112e+08ns,host12,pk-host7-to-host18-#2594,0
+4.30112e+08ns,host13,pk-host8-to-host18-#2596,0
+4.30112e+08ns,host8,pk-host9-to-host18-#2598,0
+4.30112e+08ns,host15,pk-host10-to-host18-#2600,2
+4.30112e+08ns,host16,pk-host11-to-host18-#2602,2
+4.30112e+08ns,host17,pk-host12-to-host18-#2604,2
+4.30112e+08ns,host18,pk-host13-to-host18-#2606,-1
+4.30112e+08ns,host13,pk-host14-to-host18-#2608,0
+4.30112e+08ns,host16,pk-host15-to-host18-#2610,2
+4.30112e+08ns,host17,pk-host16-to-host18-#2612,2
+4.30112e+08ns,host18,pk-host17-to-host18-#2614,-1
+4.30112e+08ns,host17,pk-host18-to-host0-#2616,3
+4.30112e+08ns,host18,pk-host19-to-host18-#2618,-1
+4.30112e+08ns,host21,pk-host20-to-host18-#2620,2
+4.30112e+08ns,host22,pk-host21-to-host18-#2622,2
+4.30112e+08ns,host23,pk-host22-to-host18-#2624,1
+4.30112e+08ns,host18,pk-host23-to-host18-#2626,-1
+4.30112e+08ns,host23,pk-host24-to-host18-#2628,1
+4.30112e+08ns,host20,pk-host25-to-host18-#2630,2
+4.30112e+08ns,host21,pk-host26-to-host18-#2632,2
+4.30112e+08ns,host22,pk-host27-to-host18-#2634,2
+4.30112e+08ns,host23,pk-host28-to-host18-#2636,1
+4.30124e+08ns,host5,pk-host0-to-host18-#2581,0
+4.30124e+08ns,host6,pk-host1-to-host18-#2583,0
+4.30124e+08ns,host7,pk-host2-to-host18-#2585,0
+4.30124e+08ns,host8,pk-host3-to-host18-#2587,0
+4.30124e+08ns,host3,pk-host4-to-host18-#2589,0
+4.30124e+08ns,host10,pk-host5-to-host18-#2591,0
+4.30124e+08ns,host11,pk-host6-to-host18-#2593,0
+4.30124e+08ns,host12,pk-host7-to-host18-#2595,0
+4.30124e+08ns,host13,pk-host8-to-host18-#2597,0
+4.30124e+08ns,host8,pk-host9-to-host18-#2599,0
+4.30124e+08ns,host15,pk-host10-to-host18-#2601,2
+4.30124e+08ns,host16,pk-host11-to-host18-#2603,2
+4.30124e+08ns,host17,pk-host12-to-host18-#2605,2
+4.30124e+08ns,host18,pk-host13-to-host18-#2607,-1
+4.30124e+08ns,host13,pk-host14-to-host18-#2609,0
+4.30124e+08ns,host16,pk-host15-to-host18-#2611,2
+4.30124e+08ns,host17,pk-host16-to-host18-#2613,2
+4.30124e+08ns,host18,pk-host17-to-host18-#2615,-1
+4.30124e+08ns,host17,pk-host18-to-host0-#2617,3
+4.30124e+08ns,host18,pk-host19-to-host18-#2619,-1
+4.30124e+08ns,host21,pk-host20-to-host18-#2621,2
+4.30124e+08ns,host22,pk-host21-to-host18-#2623,2
+4.30124e+08ns,host23,pk-host22-to-host18-#2625,1
+4.30124e+08ns,host18,pk-host23-to-host18-#2627,-1
+4.30124e+08ns,host23,pk-host24-to-host18-#2629,1
+4.30124e+08ns,host20,pk-host25-to-host18-#2631,2
+4.30124e+08ns,host21,pk-host26-to-host18-#2633,2
+4.30124e+08ns,host22,pk-host27-to-host18-#2635,2
+4.30124e+08ns,host23,pk-host28-to-host18-#2637,1
+4.30224e+08ns,host10,pk-host0-to-host18-#2580,0
+4.30224e+08ns,host11,pk-host1-to-host18-#2582,0
+4.30224e+08ns,host12,pk-host2-to-host18-#2584,0
+4.30224e+08ns,host13,pk-host3-to-host18-#2586,0
+4.30224e+08ns,host8,pk-host4-to-host18-#2588,0
+4.30224e+08ns,host15,pk-host5-to-host18-#2590,2
+4.30224e+08ns,host16,pk-host6-to-host18-#2592,2
+4.30224e+08ns,host17,pk-host7-to-host18-#2594,2
+4.30224e+08ns,host18,pk-host8-to-host18-#2596,-1
+4.30224e+08ns,host16,pk-host10-to-host18-#2600,2
+4.30224e+08ns,host17,pk-host11-to-host18-#2602,2
+4.30224e+08ns,host18,pk-host12-to-host18-#2604,-1
+4.30224e+08ns,host16,pk-host18-to-host0-#2616,3
+4.30224e+08ns,host22,pk-host20-to-host18-#2620,2
+4.30224e+08ns,host23,pk-host21-to-host18-#2622,1
+4.30224e+08ns,host18,pk-host22-to-host18-#2624,-1
+4.30224e+08ns,host21,pk-host25-to-host18-#2630,2
+4.30236e+08ns,host10,pk-host0-to-host18-#2581,0
+4.30236e+08ns,host11,pk-host1-to-host18-#2583,0
+4.30236e+08ns,host12,pk-host2-to-host18-#2585,0
+4.30236e+08ns,host13,pk-host9-to-host18-#2598,0
+4.30236e+08ns,host8,pk-host4-to-host18-#2589,0
+4.30236e+08ns,host15,pk-host5-to-host18-#2591,2
+4.30236e+08ns,host16,pk-host6-to-host18-#2593,2
+4.30236e+08ns,host17,pk-host7-to-host18-#2595,2
+4.30236e+08ns,host18,pk-host14-to-host18-#2608,-1
+4.30236e+08ns,host16,pk-host10-to-host18-#2601,2
+4.30236e+08ns,host17,pk-host15-to-host18-#2610,2
+4.30236e+08ns,host18,pk-host16-to-host18-#2612,-1
+4.30236e+08ns,host16,pk-host18-to-host0-#2617,3
+4.30236e+08ns,host22,pk-host26-to-host18-#2632,2
+4.30236e+08ns,host23,pk-host27-to-host18-#2634,1
+4.30236e+08ns,host18,pk-host24-to-host18-#2628,-1
+4.30236e+08ns,host21,pk-host25-to-host18-#2631,2
+4.30248e+08ns,host13,pk-host3-to-host18-#2587,0
+4.30248e+08ns,host18,pk-host8-to-host18-#2597,-1
+4.30248e+08ns,host17,pk-host11-to-host18-#2603,2
+4.30248e+08ns,host18,pk-host12-to-host18-#2605,-1
+4.30248e+08ns,host22,pk-host20-to-host18-#2621,2
+4.30248e+08ns,host23,pk-host21-to-host18-#2623,1
+4.30248e+08ns,host18,pk-host28-to-host18-#2636,-1
+4.3026e+08ns,host13,pk-host9-to-host18-#2599,0
+4.3026e+08ns,host18,pk-host14-to-host18-#2609,-1
+4.3026e+08ns,host17,pk-host15-to-host18-#2611,2
+4.3026e+08ns,host18,pk-host16-to-host18-#2613,-1
+4.3026e+08ns,host22,pk-host26-to-host18-#2633,2
+4.3026e+08ns,host23,pk-host27-to-host18-#2635,1
+4.3026e+08ns,host18,pk-host22-to-host18-#2625,-1
+4.30272e+08ns,host18,pk-host24-to-host18-#2629,-1
+4.30284e+08ns,host18,pk-host28-to-host18-#2637,-1
+4.30336e+08ns,host15,pk-host0-to-host18-#2580,2
+4.30336e+08ns,host16,pk-host1-to-host18-#2582,2
+4.30336e+08ns,host17,pk-host2-to-host18-#2584,2
+4.30336e+08ns,host18,pk-host3-to-host18-#2586,-1
+4.30336e+08ns,host13,pk-host4-to-host18-#2588,0
+4.30336e+08ns,host16,pk-host5-to-host18-#2590,2
+4.30336e+08ns,host17,pk-host6-to-host18-#2592,2
+4.30336e+08ns,host18,pk-host7-to-host18-#2594,-1
+4.30336e+08ns,host15,pk-host18-to-host0-#2616,1
+4.30336e+08ns,host23,pk-host20-to-host18-#2620,1
+4.30336e+08ns,host18,pk-host21-to-host18-#2622,-1
+4.30336e+08ns,host22,pk-host25-to-host18-#2630,2
+4.30348e+08ns,host15,pk-host0-to-host18-#2581,2
+4.30348e+08ns,host16,pk-host1-to-host18-#2583,2
+4.30348e+08ns,host17,pk-host2-to-host18-#2585,2
+4.30348e+08ns,host18,pk-host9-to-host18-#2598,-1
+4.30348e+08ns,host13,pk-host4-to-host18-#2589,0
+4.30348e+08ns,host16,pk-host5-to-host18-#2591,2
+4.30348e+08ns,host17,pk-host10-to-host18-#2600,2
