Time,NodeName,DropBytes
+2.66e+08ns,host18,0
+2.66e+08ns,host19,0
+2.66e+08ns,host20,0
+2.66e+08ns,host21,0
+2.66e+08ns,host22,0
+2.66e+08ns,host23,0
+2.66e+08ns,host24,0
+2.66e+08ns,host25,0
+2.66e+08ns,host26,0
+2.66e+08ns,host27,0
+2.66e+08ns,host28,0
+2.66e+08ns,host29,81000
+2.67e+08ns,host0,0
+2.67e+08ns,host1,0
+2.67e+08ns,host2,0
+2.67e+08ns,host3,0
+2.67e+08ns,host4,0
+2.67e+08ns,host5,0
+2.67e+08ns,host6,0
+2.67e+08ns,host7,0
+2.67e+08ns,host8,0
+2.67e+08ns,host9,0
+2.67e+08ns,host10,0
+2.67e+08ns,host11,0
+2.67e+08ns,host12,0
+2.67e+08ns,host13,0
+2.67e+08ns,host14,0
+2.67e+08ns,host15,0
+2.67e+08ns,host16,0
+2.67e+08ns,host17,0
+2.67e+08ns,host18,0
+2.67e+08ns,host19,0
+2.67e+08ns,host20,0
+2.67e+08ns,host21,0
+2.67e+08ns,host22,0
+2.67e+08ns,host23,0
+2.67e+08ns,host24,0
+2.67e+08ns,host25,0
+2.67e+08ns,host26,0
+2.67e+08ns,host27,0
+2.67e+08ns,host28,0
+2.67e+08ns,host29,81000
+2.68e+08ns,host0,0
+2.68e+08ns,host1,0
+2.68e+08ns,host2,0
+2.68e+08ns,host3,0
+2.68e+08ns,host4,0
+2.68e+08ns,host5,0
+2.68e+08ns,host6,0
+2.68e+08ns,host7,0
+2.68e+08ns,host8,0
+2.68e+08ns,host9,0
+2.68e+08ns,host10,0
+2.68e+08ns,host11,0
+2.68e+08ns,host12,0
+2.68e+08ns,host13,0
+2.68e+08ns,host14,0
+2.68e+08ns,host15,0
+2.68e+08ns,host16,0
+2.68e+08ns,host17,0
+2.68e+08ns,host18,0
+2.68e+08ns,host19,0
+2.68e+08ns,host20,0
+2.68e+08ns,host21,0
+2.68e+08ns,host22,0
+2.68e+08ns,host23,0
+2.68e+08ns,host24,0
+2.68e+08ns,host25,0
+2.68e+08ns,host26,0
+2.68e+08ns,host27,0
+2.68e+08ns,host28,0
+2.68e+08ns,host29,81000
+2.69e+08ns,host0,0
+2.69e+08ns,host1,0
+2.69e+08ns,host2,0
+2.69e+08ns,host3,0
+2.69e+08ns,host4,0
+2.69e+08ns,host5,0
+2.69e+08ns,host6,0
+2.69e+08ns,host7,0
+2.69e+08ns,host8,0
+2.69e+08ns,host9,0
+2.69e+08ns,host10,0
+2.69e+08ns,host11,0
+2.69e+08ns,host12,0
+2.69e+08ns,host13,0
+2.69e+08ns,host14,0
+2.69e+08ns,host15,0
+2.69e+08ns,host16,0
+2.69e+08ns,host17,0
+2.69e+08ns,host18,0
+2.69e+08ns,host19,0
+2.69e+08ns,host20,0
+2.69e+08ns,host21,0
+2.69e+08ns,host22,0
+2.69e+08ns,host23,0
+2.69e+08ns,host24,0
+2.69e+08ns,host25,0
+2.69e+08ns,host26,0
+2.69e+08ns,host27,0
+2.69e+08ns,host28,0
+2.69e+08ns,host29,81000
+2.7e+08ns,host0,0
+2.7e+08ns,host1,0
+2.7e+08ns,host2,0
+2.7e+08ns,host3,0
+2.7e+08ns,host4,0
+2.7e+08ns,host5,0
+2.7e+08ns,host6,0
+2.7e+08ns,host7,0
+2.7e+08ns,host8,0
+2.7e+08ns,host9,0
+2.7e+08ns,host10,0
+2.7e+08ns,host11,0
+2.7e+08ns,host12,0
+2.7e+08ns,host13,0
+2.7e+08ns,host14,0
+2.7e+08ns,host15,0
+2.7e+08ns,host16,0
+2.7e+08ns,host17,0
+2.7e+08ns,host18,0
+2.7e+08ns,host19,0
+2.7e+08ns,host20,0
+2.7e+08ns,host21,0
+2.7e+08ns,host22,0
+2.7e+08ns,host23,0
+2.7e+08ns,host24,0
+2.7e+08ns,host25,0
+2.7e+08ns,host26,0
+2.7e+08ns,host27,0
+2.7e+08ns,host28,0
+2.7e+08ns,host29,84000
+2.71e+08ns,host0,0
+2.71e+08ns,host1,0
+2.71e+08ns,host2,0
+2.71e+08ns,host3,0
+2.71e+08ns,host4,0
+2.71e+08ns,host5,0
+2.71e+08ns,host6,0
+2.71e+08ns,host7,0
+2.71e+08ns,host8,0
+2.71e+08ns,host9,0
+2.71e+08ns,host10,0
+2.71e+08ns,host11,0
+2.71e+08ns,host12,0
+2.71e+08ns,host13,0
+2.71e+08ns,host14,0
+2.71e+08ns,host15,0
+2.71e+08ns,host16,0
+2.71e+08ns,host17,0
+2.71e+08ns,host18,0
+2.71e+08ns,host19,0
+2.71e+08ns,host20,0
+2.71e+08ns,host21,0
+2.71e+08ns,host22,0
+2.71e+08ns,host23,0
+2.71e+08ns,host24,0
+2.71e+08ns,host25,0
+2.71e+08ns,host26,0
+2.71e+08ns,host27,0
+2.71e+08ns,host28,0
+2.71e+08ns,host29,84000
+2.72e+08ns,host0,0
+2.72e+08ns,host1,0
+2.72e+08ns,host2,0
+2.72e+08ns,host3,0
+2.72e+08ns,host4,0
+2.72e+08ns,host5,0
+2.72e+08ns,host6,0
+2.72e+08ns,host7,0
+2.72e+08ns,host8,0
+2.72e+08ns,host9,0
+2.72e+08ns,host10,0
+2.72e+08ns,host11,0
+2.72e+08ns,host12,0
+2.72e+08ns,host13,0
+2.72e+08ns,host14,0
+2.72e+08ns,host15,0
+2.72e+08ns,host16,0
+2.72e+08ns,host17,0
+2.72e+08ns,host18,0
+2.72e+08ns,host19,0
+2.72e+08ns,host20,0
+2.72e+08ns,host21,0
+2.72e+08ns,host22,0
+2.72e+08ns,host23,0
+2.72e+08ns,host24,0
+2.72e+08ns,host25,0
+2.72e+08ns,host26,0
+2.72e+08ns,host27,0
+2.72e+08ns,host28,0
+2.72e+08ns,host29,84000
+2.73e+08ns,host0,0
+2.73e+08ns,host1,0
+2.73e+08ns,host2,0
+2.73e+08ns,host3,0
+2.73e+08ns,host4,0
+2.73e+08ns,host5,0
+2.73e+08ns,host6,0
+2.73e+08ns,host7,0
+2.73e+08ns,host8,0
+2.73e+08ns,host9,0
+2.73e+08ns,host10,0
+2.73e+08ns,host11,0
+2.73e+08ns,host12,0
+2.73e+08ns,host13,0
+2.73e+08ns,host14,0
+2.73e+08ns,host15,0
+2.73e+08ns,host16,0
+2.73e+08ns,host17,0
+2.73e+08ns,host18,0
+2.73e+08ns,host19,0
+2.73e+08ns,host20,0
+2.73e+08ns,host21,0
+2.73e+08ns,host22,0
+2.73e+08ns,host23,0
+2.73e+08ns,host24,0
+2.73e+08ns,host25,0
+2.73e+08ns,host26,0
+2.73e+08ns,host27,0
+2.73e+08ns,host28,0
+2.73e+08ns,host29,84000
+2.74e+08ns,host0,0
+2.74e+08ns,host1,0
+2.74e+08ns,host2,0
+2.74e+08ns,host3,0
+2.74e+08ns,host4,0
+2.74e+08ns,host5,0
+2.74e+08ns,host6,0
+2.74e+08ns,host7,0
+2.74e+08ns,host8,0
+2.74e+08ns,host9,0
+2.74e+08ns,host10,0
+2.74e+08ns,host11,0
+2.74e+08ns,host12,0
+2.74e+08ns,host13,0
+2.74e+08ns,host14,0
+2.74e+08ns,host15,0
+2.74e+08ns,host16,0
+2.74e+08ns,host17,0
+2.74e+08ns,host18,0
+2.74e+08ns,host19,0
+2.74e+08ns,host20,0
+2.74e+08ns,host21,0
+2.74e+08ns,host22,0
+2.74e+08ns,host23,0
+2.74e+08ns,host24,0
+2.74e+08ns,host25,0
+2.74e+08ns,host26,0
+2.74e+08ns,host27,0
+2.74e+08ns,host28,0
+2.74e+08ns,host29,84000
+2.75e+08ns,host0,0
+2.75e+08ns,host1,0
+2.75e+08ns,host2,0
+2.75e+08ns,host3,0
+2.75e+08ns,host4,0
+2.75e+08ns,host5,0
+2.75e+08ns,host6,0
+2.75e+08ns,host7,0
+2.75e+08ns,host8,0
+2.75e+08ns,host9,0
+2.75e+08ns,host10,0
+2.75e+08ns,host11,0
+2.75e+08ns,host12,0
+2.75e+08ns,host13,0
+2.75e+08ns,host14,0
+2.75e+08ns,host15,0
+2.75e+08ns,host16,0
+2.75e+08ns,host17,0
+2.75e+08ns,host18,0
+2.75e+08ns,host19,0
+2.75e+08ns,host20,0
+2.75e+08ns,host21,0
+2.75e+08ns,host22,0
+2.75e+08ns,host23,0
+2.75e+08ns,host24,0
+2.75e+08ns,host25,0
+2.75e+08ns,host26,0
+2.75e+08ns,host27,0
+2.75e+08ns,host28,0
+2.75e+08ns,host29,84000
+2.76e+08ns,host0,0
+2.76e+08ns,host1,0
+2.76e+08ns,host2,0
+2.76e+08ns,host3,0
+2.76e+08ns,host4,0
+2.76e+08ns,host5,0
+2.76e+08ns,host6,0
+2.76e+08ns,host7,0
+2.76e+08ns,host8,0
+2.76e+08ns,host9,0
+2.76e+08ns,host10,0
+2.76e+08ns,host11,0
+2.76e+08ns,host12,0
+2.76e+08ns,host13,0
+2.76e+08ns,host14,0
+2.76e+08ns,host15,0
+2.76e+08ns,host16,0
+2.76e+08ns,host17,0
+2.76e+08ns,host18,0
+2.76e+08ns,host19,0
+2.76e+08ns,host20,0
+2.76e+08ns,host21,0
+2.76e+08ns,host22,0
+2.76e+08ns,host23,0
+2.76e+08ns,host24,0
+2.76e+08ns,host25,0
+2.76e+08ns,host26,0
+2.76e+08ns,host27,0
+2.76e+08ns,host28,0
+2.76e+08ns,host29,84000
+2.77e+08ns,host0,0
+2.77e+08ns,host1,0
+2.77e+08ns,host2,0
+2.77e+08ns,host3,0
+2.77e+08ns,host4,0
+2.77e+08ns,host5,0
+2.77e+08ns,host6,0
+2.77e+08ns,host7,0
+2.77e+08ns,host8,0
+2.77e+08ns,host9,0
+2.77e+08ns,host10,0
+2.77e+08ns,host11,0
+2.77e+08ns,host12,0
+2.77e+08ns,host13,0
+2.77e+08ns,host14,0
+2.77e+08ns,host15,0
+2.77e+08ns,host16,0
+2.77e+08ns,host17,0
+2.77e+08ns,host18,0
+2.77e+08ns,host19,0
+2.77e+08ns,host20,0
+2.77e+08ns,host21,0
+2.77e+08ns,host22,0
+2.77e+08ns,host23,0
+2.77e+08ns,host24,0
+2.77e+08ns,host25,0
+2.77e+08ns,host26,0
+2.77e+08ns,host27,0
+2.77e+08ns,host28,0
+2.77e+08ns,host29,84000
+2.78e+08ns,host0,0
+2.78e+08ns,host1,0
+2.78e+08ns,host2,0
+2.78e+08ns,host3,0
+2.78e+08ns,host4,0
+2.78e+08ns,host5,0
+2.78e+08ns,host6,0
+2.78e+08ns,host7,0
+2.78e+08ns,host8,0
+2.78e+08ns,host9,0
+2.78e+08ns,host10,0
+2.78e+08ns,host11,0
+2.78e+08ns,host12,0
+2.78e+08ns,host13,0
+2.78e+08ns,host14,0
+2.78e+08ns,host15,0
+2.78e+08ns,host16,0
+2.78e+08ns,host17,0
+2.78e+08ns,host18,0
+2.78e+08ns,host19,0
+2.78e+08ns,host20,0
+2.78e+08ns,host21,0
+2.78e+08ns,host22,0
+2.78e+08ns,host23,0
+2.78e+08ns,host24,0
+2.78e+08ns,host25,0
+2.78e+08ns,host26,0
+2.78e+08ns,host27,0
+2.78e+08ns,host28,0
+2.78e+08ns,host29,84000
+2.79e+08ns,host0,0
+2.79e+08ns,host1,0
+2.79e+08ns,host2,0
+2.79e+08ns,host3,0
+2.79e+08ns,host4,0
+2.79e+08ns,host5,0
+2.79e+08ns,host6,0
+2.79e+08ns,host7,0
+2.79e+08ns,host8,0
+2.79e+08ns,host9,0
+2.79e+08ns,host10,0
+2.79e+08ns,host11,0
+2.79e+08ns,host12,0
+2.79e+08ns,host13,0
+2.79e+08ns,host14,0
+2.79e+08ns,host15,0
+2.79e+08ns,host16,0
+2.79e+08ns,host17,0
+2.79e+08ns,host18,0
+2.79e+08ns,host19,0
+2.79e+08ns,host20,0
+2.79e+08ns,host21,0
+2.79e+08ns,host22,0
+2.79e+08ns,host23,0
+2.79e+08ns,host24,0
+2.79e+08ns,host25,0
+2.79e+08ns,host26,0
+2.79e+08ns,host27,0
+2.79e+08ns,host28,0
+2.79e+08ns,host29,84000
+2.8e+08ns,host0,0
+2.8e+08ns,host1,0
+2.8e+08ns,host2,0
+2.8e+08ns,host3,0
+2.8e+08ns,host4,0
+2.8e+08ns,host5,0
+2.8e+08ns,host6,0
+2.8e+08ns,host7,0
+2.8e+08ns,host8,0
+2.8e+08ns,host9,0
+2.8e+08ns,host10,0
+2.8e+08ns,host11,0
+2.8e+08ns,host12,0
+2.8e+08ns,host13,0
+2.8e+08ns,host14,0
+2.8e+08ns,host15,0
+2.8e+08ns,host16,0
+2.8e+08ns,host17,0
+2.8e+08ns,host18,0
+2.8e+08ns,host19,0
+2.8e+08ns,host20,0
+2.8e+08ns,host21,0
+2.8e+08ns,host22,0
+2.8e+08ns,host23,0
+2.8e+08ns,host24,0
+2.8e+08ns,host25,0
+2.8e+08ns,host26,0
+2.8e+08ns,host27,0
+2.8e+08ns,host28,0
+2.8e+08ns,host29,87000
+2.81e+08ns,host0,0
+2.81e+08ns,host1,0
+2.81e+08ns,host2,0
+2.81e+08ns,host3,0
+2.81e+08ns,host4,0
+2.81e+08ns,host5,0
+2.81e+08ns,host6,0
+2.81e+08ns,host7,0
+2.81e+08ns,host8,0
+2.81e+08ns,host9,0
+2.81e+08ns,host10,0
+2.81e+08ns,host11,0
+2.81e+08ns,host12,0
+2.81e+08ns,host13,0
+2.81e+08ns,host14,0
+2.81e+08ns,host15,0
+2.81e+08ns,host16,0
+2.81e+08ns,host17,0
+2.81e+08ns,host18,0
+2.81e+08ns,host19,0
+2.81e+08ns,host20,0
+2.81e+08ns,host21,0
+2.81e+08ns,host22,0
+2.81e+08ns,host23,0
+2.81e+08ns,host24,0
+2.81e+08ns,host25,0
+2.81e+08ns,host26,0
+2.81e+08ns,host27,0
+2.81e+08ns,host28,0
+2.81e+08ns,host29,87000
+2.82e+08ns,host0,0
+2.82e+08ns,host1,0
+2.82e+08ns,host2,0
+2.82e+08ns,host3,0
+2.82e+08ns,host4,0
+2.82e+08ns,host5,0
+2.82e+08ns,host6,0
+2.82e+08ns,host7,0
+2.82e+08ns,host8,0
+2.82e+08ns,host9,0
+2.82e+08ns,host10,0
+2.82e+08ns,host11,0
+2.82e+08ns,host12,0
+2.82e+08ns,host13,0
+2.82e+08ns,host14,0
+2.82e+08ns,host15,0
+2.82e+08ns,host16,0
+2.82e+08ns,host17,0
+2.82e+08ns,host18,0
+2.82e+08ns,host19,0
+2.82e+08ns,host20,0
+2.82e+08ns,host21,0
+2.82e+08ns,host22,0
+2.82e+08ns,host23,0
+2.82e+08ns,host24,0
+2.82e+08ns,host25,0
+2.82e+08ns,host26,0
+2.82e+08ns,host27,0
+2.82e+08ns,host28,0
+2.82e+08ns,host29,87000
+2.83e+08ns,host0,0
+2.83e+08ns,host1,0
+2.83e+08ns,host2,0
+2.83e+08ns,host3,0
+2.83e+08ns,host4,0
+2.83e+08ns,host5,0
+2.83e+08ns,host6,0
+2.83e+08ns,host7,0
+2.83e+08ns,host8,0
+2.83e+08ns,host9,0
+2.83e+08ns,host10,0
+2.83e+08ns,host11,0
+2.83e+08ns,host12,0
+2.83e+08ns,host13,0
+2.83e+08ns,host14,0
+2.83e+08ns,host15,0
+2.83e+08ns,host16,0
+2.83e+08ns,host17,0
+2.83e+08ns,host18,0
+2.83e+08ns,host19,0
+2.83e+08ns,host20,0
+2.83e+08ns,host21,0
+2.83e+08ns,host22,0
+2.83e+08ns,host23,0
+2.83e+08ns,host24,0
+2.83e+08ns,host25,0
+2.83e+08ns,host26,0
+2.83e+08ns,host27,0
+2.83e+08ns,host28,0
+2.83e+08ns,host29,87000
+2.84e+08ns,host0,0
+2.84e+08ns,host1,0
+2.84e+08ns,host2,0
+2.84e+08ns,host3,0
+2.84e+08ns,host4,0
+2.84e+08ns,host5,0
+2.84e+08ns,host6,0
+2.84e+08ns,host7,0
+2.84e+08ns,host8,0
+2.84e+08ns,host9,0
+2.84e+08ns,host10,0
+2.84e+08ns,host11,0
+2.84e+08ns,host12,0
+2.84e+08ns,host13,0
+2.84e+08ns,host14,0
+2.84e+08ns,host15,0
+2.84e+08ns,host16,0
+2.84e+08ns,host17,0
+2.84e+08ns,host18,0
+2.84e+08ns,host19,0
+2.84e+08ns,host20,0
+2.84e+08ns,host21,0
+2.84e+08ns,host22,0
+2.84e+08ns,host23,0
+2.84e+08ns,host24,0
+2.84e+08ns,host25,0
+2.84e+08ns,host26,0
+2.84e+08ns,host27,0
+2.84e+08ns,host28,0
+2.84e+08ns,host29,87000
+2.85e+08ns,host0,0
+2.85e+08ns,host1,0
+2.85e+08ns,host2,0
+2.85e+08ns,host3,0
+2.85e+08ns,host4,0
+2.85e+08ns,host5,0
+2.85e+08ns,host6,0
+2.85e+08ns,host7,0
+2.85e+08ns,host8,0
+2.85e+08ns,host9,0
+2.85e+08ns,host10,0
+2.85e+08ns,host11,0
+2.85e+08ns,host12,0
+2.85e+08ns,host13,0
+2.85e+08ns,host14,0
+2.85e+08ns,host15,0
+2.85e+08ns,host16,0
+2.85e+08ns,host17,0
+2.85e+08ns,host18,0
+2.85e+08ns,host19,0
+2.85e+08ns,host20,0
+2.85e+08ns,host21,0
+2.85e+08ns,host22,0
+2.85e+08ns,host23,0
+2.85e+08ns,host24,0
+2.85e+08ns,host25,0
+2.85e+08ns,host26,0
+2.85e+08ns,host27,0
+2.85e+08ns,host28,0
+2.85e+08ns,host29,87000
+2.86e+08ns,host0,0
+2.86e+08ns,host1,0
+2.86e+08ns,host2,0
+2.86e+08ns,host3,0
+2.86e+08ns,host4,0
+2.86e+08ns,host5,0
+2.86e+08ns,host6,0
+2.86e+08ns,host7,0
+2.86e+08ns,host8,0
+2.86e+08ns,host9,0
+2.86e+08ns,host10,0
+2.86e+08ns,host11,0
+2.86e+08ns,host12,0
+2.86e+08ns,host13,0
+2.86e+08ns,host14,0
+2.86e+08ns,host15,0
+2.86e+08ns,host16,0
+2.86e+08ns,host17,0
+2.86e+08ns,host18,0
+2.86e+08ns,host19,0
+2.86e+08ns,host20,0
+2.86e+08ns,host21,0
+2.86e+08ns,host22,0
+2.86e+08ns,host23,0
+2.86e+08ns,host24,0
+2.86e+08ns,host25,0
+2.86e+08ns,host26,0
+2.86e+08ns,host27,0
+2.86e+08ns,host28,0
+2.86e+08ns,host29,87000
+2.87e+08ns,host0,0
+2.87e+08ns,host1,0
+2.87e+08ns,host2,0
+2.87e+08ns,host3,0
+2.87e+08ns,host4,0
+2.87e+08ns,host5,0
+2.87e+08ns,host6,0
+2.87e+08ns,host7,0
+2.87e+08ns,host8,0
+2.87e+08ns,host9,0
+2.87e+08ns,host10,0
+2.87e+08ns,host11,0
+2.87e+08ns,host12,0
+2.87e+08ns,host13,0
+2.87e+08ns,host14,0
+2.87e+08ns,host15,0
+2.87e+08ns,host16,0
+2.87e+08ns,host17,0
+2.87e+08ns,host18,0
+2.87e+08ns,host19,0
+2.87e+08ns,host20,0
+2.87e+08ns,host21,0
+2.87e+08ns,host22,0
+2.87e+08ns,host23,0
+2.87e+08ns,host24,0
+2.87e+08ns,host25,0
+2.87e+08ns,host26,0
+2.87e+08ns,host27,0
+2.87e+08ns,host28,0
+2.87e+08ns,host29,87000
+2.88e+08ns,host0,0
+2.88e+08ns,host1,0
+2.88e+08ns,host2,0
+2.88e+08ns,host3,0
+2.88e+08ns,host4,0
+2.88e+08ns,host5,0
+2.88e+08ns,host6,0
+2.88e+08ns,host7,0
+2.88e+08ns,host8,0
+2.88e+08ns,host9,0
+2.88e+08ns,host10,0
+2.88e+08ns,host11,0
+2.88e+08ns,host12,0
+2.88e+08ns,host13,0
+2.88e+08ns,host14,0
+2.88e+08ns,host15,0
+2.88e+08ns,host16,0
+2.88e+08ns,host17,0
+2.88e+08ns,host18,0
+2.88e+08ns,host19,0
+2.88e+08ns,host20,0
+2.88e+08ns,host21,0
+2.88e+08ns,host22,0
+2.88e+08ns,host23,0
+2.88e+08ns,host24,0
+2.88e+08ns,host25,0
+2.88e+08ns,host26,0
+2.88e+08ns,host27,0
+2.88e+08ns,host28,0
+2.88e+08ns,host29,87000
+2.89e+08ns,host0,0
+2.89e+08ns,host1,0
+2.89e+08ns,host2,0
+2.89e+08ns,host3,0
+2.89e+08ns,host4,0
+2.89e+08ns,host5,0
+2.89e+08ns,host6,0
+2.89e+08ns,host7,0
+2.89e+08ns,host8,0
+2.89e+08ns,host9,0
+2.89e+08ns,host10,0
+2.89e+08ns,host11,0
+2.89e+08ns,host12,0
+2.89e+08ns,host13,0
+2.89e+08ns,host14,0
+2.89e+08ns,host15,0
+2.89e+08ns,host16,0
+2.89e+08ns,host17,0
+2.89e+08ns,host18,0
+2.89e+08ns,host19,0
+2.89e+08ns,host20,0
+2.89e+08ns,host21,0
+2.89e+08ns,host22,0
+2.89e+08ns,host23,0
+2.89e+08ns,host24,0
+2.89e+08ns,host25,0
+2.89e+08ns,host26,0
+2.89e+08ns,host27,0
+2.89e+08ns,host28,0
+2.89e+08ns,host29,87000
+2.9e+08ns,host0,0
+2.9e+08ns,host1,0
+2.9e+08ns,host2,0
+2.9e+08ns,host3,0
+2.9e+08ns,host4,0
+2.9e+08ns,host5,0
+2.9e+08ns,host6,0
+2.9e+08ns,host7,0
+2.9e+08ns,host8,0
+2.9e+08ns,host9,0
+2.9e+08ns,host10,0
+2.9e+08ns,host11,0
+2.9e+08ns,host12,0
+2.9e+08ns,host13,0
+2.9e+08ns,host14,0
+2.9e+08ns,host15,0
+2.9e+08ns,host16,0
+2.9e+08ns,host17,0
+2.9e+08ns,host18,0
+2.9e+08ns,host19,0
+2.9e+08ns,host20,0
+2.9e+08ns,host21,0
+2.9e+08ns,host22,0
+2.9e+08ns,host23,0
+2.9e+08ns,host24,0
+2.9e+08ns,host25,0
+2.9e+08ns,host26,0
+2.9e+08ns,host27,0
+2.9e+08ns,host28,0
+2.9e+08ns,host29,90000
+2.91e+08ns,host0,0
+2.91e+08ns,host1,0
+2.91e+08ns,host2,0
+2.91e+08ns,host3,0
+2.91e+08ns,host4,0
+2.91e+08ns,host5,0
+2.91e+08ns,host6,0
+2.91e+08ns,host7,0
+2.91e+08ns,host8,0
+2.91e+08ns,host9,0
+2.91e+08ns,host10,0
+2.91e+08ns,host11,0
+2.91e+08ns,host12,0
+2.91e+08ns,host13,0
+2.91e+08ns,host14,0
+2.91e+08ns,host15,0
+2.91e+08ns,host16,0
+2.91e+08ns,host17,0
+2.91e+08ns,host18,0
+2.91e+08ns,host19,0
+2.91e+08ns,host20,0
+2.91e+08ns,host21,0
+2.91e+08ns,host22,0
+2.91e+08ns,host23,0
+2.91e+08ns,host24,0
+2.91e+08ns,host25,0
+2.91e+08ns,host26,0
+2.91e+08ns,host27,0
+2.91e+08ns,host28,0
+2.91e+08ns,host29,90000
+2.92e+08ns,host0,0
+2.92e+08ns,host1,0
+2.92e+08ns,host2,0
+2.92e+08ns,host3,0
+2.92e+08ns,host4,0
+2.92e+08ns,host5,0
+2.92e+08ns,host6,0
+2.92e+08ns,host7,0
+2.92e+08ns,host8,0
+2.92e+08ns,host9,0
+2.92e+08ns,host10,0
+2.92e+08ns,host11,0
+2.92e+08ns,host12,0
+2.92e+08ns,host13,0
+2.92e+08ns,host14,0
+2.92e+08ns,host15,0
+2.92e+08ns,host16,0
+2.92e+08ns,host17,0
+2.92e+08ns,host18,0
+2.92e+08ns,host19,0
+2.92e+08ns,host20,0
+2.92e+08ns,host21,0
+2.92e+08ns,host22,0
+2.92e+08ns,host23,0
+2.92e+08ns,host24,0
+2.92e+08ns,host25,0
+2.92e+08ns,host26,0
+2.92e+08ns,host27,0
+2.92e+08ns,host28,0
+2.92e+08ns,host29,90000
+2.93e+08ns,host0,0
+2.93e+08ns,host1,0
+2.93e+08ns,host2,0
+2.93e+08ns,host3,0
+2.93e+08ns,host4,0
+2.93e+08ns,host5,0
+2.93e+08ns,host6,0
+2.93e+08ns,host7,0
+2.93e+08ns,host8,0
+2.93e+08ns,host9,0
+2.93e+08ns,host10,0
+2.93e+08ns,host11,0
+2.93e+08ns,host12,0
+2.93e+08ns,host13,0
+2.93e+08ns,host14,0
+2.93e+08ns,host15,0
+2.93e+08ns,host16,0
+2.93e+08ns,host17,0
+2.93e+08ns,host18,0
+2.93e+08ns,host19,0
+2.93e+08ns,host20,0
+2.93e+08ns,host21,0
+2.93e+08ns,host22,0
+2.93e+08ns,host23,0
+2.93e+08ns,host24,0
+2.93e+08ns,host25,0
+2.93e+08ns,host26,0
+2.93e+08ns,host27,0
+2.93e+08ns,host28,0
+2.93e+08ns,host29,90000
+2.94e+08ns,host0,0
+2.94e+08ns,host1,0
+2.94e+08ns,host2,0
+2.94e+08ns,host3,0
+2.94e+08ns,host4,0
+2.94e+08ns,host5,0
+2.94e+08ns,host6,0
+2.94e+08ns,host7,0
+2.94e+08ns,host8,0
+2.94e+08ns,host9,0
+2.94e+08ns,host10,0
+2.94e+08ns,host11,0
+2.94e+08ns,host12,0
+2.94e+08ns,host13,0
+2.94e+08ns,host14,0
+2.94e+08ns,host15,0
+2.94e+08ns,host16,0
+2.94e+08ns,host17,0
+2.94e+08ns,host18,0
+2.94e+08ns,host19,0
+2.94e+08ns,host20,0
+2.94e+08ns,host21,0
+2.94e+08ns,host22,0
+2.94e+08ns,host23,0
+2.94e+08ns,host24,0
+2.94e+08ns,host25,0
+2.94e+08ns,host26,0
+2.94e+08ns,host27,0
+2.94e+08ns,host28,0
+2.94e+08ns,host29,90000
+2.95e+08ns,host0,0
+2.95e+08ns,host1,0
+2.95e+08ns,host2,0
+2.95e+08ns,host3,0
+2.95e+08ns,host4,0
+2.95e+08ns,host5,0
+2.95e+08ns,host6,0
+2.95e+08ns,host7,0
+2.95e+08ns,host8,0
+2.95e+08ns,host9,0
+2.95e+08ns,host10,0
+2.95e+08ns,host11,0
+2.95e+08ns,host12,0
+2.95e+08ns,host13,0
+2.95e+08ns,host14,0
+2.95e+08ns,host15,0
+2.95e+08ns,host16,0
+2.95e+08ns,host17,0
+2.95e+08ns,host18,0
+2.95e+08ns,host19,0
+2.95e+08ns,host20,0
+2.95e+08ns,host21,0
+2.95e+08ns,host22,0
+2.95e+08ns,host23,0
+2.95e+08ns,host24,0
+2.95e+08ns,host25,0
+2.95e+08ns,host26,0
+2.95e+08ns,host27,0
+2.95e+08ns,host28,0
+2.95e+08ns,host29,90000
+2.96e+08ns,host0,0
+2.96e+08ns,host1,0
+2.96e+08ns,host2,0
+2.96e+08ns,host3,0
+2.96e+08ns,host4,0
+2.96e+08ns,host5,0
+2.96e+08ns,host6,0
+2.96e+08ns,host7,0
+2.96e+08ns,host8,0
+2.96e+08ns,host9,0
+2.96e+08ns,host10,0
+2.96e+08ns,host11,0
+2.96e+08ns,host12,0
+2.96e+08ns,host13,0
+2.96e+08ns,host14,0
+2.96e+08ns,host15,0
+2.96e+08ns,host16,0
+2.96e+08ns,host17,0
+2.96e+08ns,host18,0
+2.96e+08ns,host19,0
+2.96e+08ns,host20,0
+2.96e+08ns,host21,0
+2.96e+08ns,host22,0
+2.96e+08ns,host23,0
+2.96e+08ns,host24,0
+2.96e+08ns,host25,0
+2.96e+08ns,host26,0
+2.96e+08ns,host27,0
+2.96e+08ns,host28,0
+2.96e+08ns,host29,90000
+2.97e+08ns,host0,0
+2.97e+08ns,host1,0
+2.97e+08ns,host2,0
+2.97e+08ns,host3,0
+2.97e+08ns,host4,0
+2.97e+08ns,host5,0
+2.97e+08ns,host6,0
+2.97e+08ns,host7,0
+2.97e+08ns,host8,0
+2.97e+08ns,host9,0
+2.97e+08ns,host10,0
+2.97e+08ns,host11,0
+2.97e+08ns,host12,0
+2.97e+08ns,host13,0
+2.97e+08ns,host14,0
+2.97e+08ns,host15,0
+2.97e+08ns,host16,0
+2.97e+08ns,host17,0
